,negative_prob,positive_prob
organisationsformen,0.029490769619489494,0.8732914799408337
zusammenzufassen,0.05028574718161763,0.941465456162572
voraussetzt,0.014993136441631529,0.9874699172806364
wiedervereinten,0.011013633756853788,0.9156542794751396
datensicherheit,0.013060823961142814,0.96841428116988
kmu,0.0010989213506880607,0.9920311922203288
kulturtourismus,0.0006518909824779861,0.9971050295992856
staatsrechtler,0.005672865603076746,0.9333792800745928
forschungseinrichtungen,0.04670211291991675,0.9204992670309864
co2abscheidung,0.009164160260205795,0.9731963448835559
auszeichnung,0.0006828043389248256,0.9972991377973572
satzung,0.0007752744028765233,0.9271038384372936
zuwandern,0.06871965711836152,0.935236676345142
in’n,0.06239366966398707,0.8804259571307032
sachorientierte,0.04775886152521138,0.9537424206259252
friedensordnung,0.026103930571074643,0.9011359192657472
dezentralen,0.11401301706255708,0.8787370378084586
kernwaffen,0.01779645992061124,0.9741954792097998
kostenersparnis,0.05453748331647225,0.9033252786720511
erasmus+,0.022586341572741576,0.9396126337203792
wissenschaftlichem,0.023856634785477195,0.9760475525197988
kräfte,0.13737632736899208,0.8706009883227266
gerühmt,0.00891152107743216,0.9938393151217868
rahmensetzung,0.030233245342986256,0.9298358368944238
ausbaus,0.13747185838167456,0.8704980144153629
beteiligung,0.1374088150212319,0.8705167069335662
bürgerschaftliches,0.09479643213032138,0.8894417617500233
zukunftsgerichtet,0.017439194022911587,0.9522736020154412
bundesvertriebenengesetz,0.010706274426013379,0.9513810773880926
neudeck,0.010874485944434608,0.9183650530681028
ausdrücklichen,0.01878132417544281,0.9727299849113862
verfassungsrang,0.027288531852341442,0.9220854165531692
bildende,0.0009212464766561668,0.9844062723465412
masterplans,0.02224745701203602,0.9832245841005486
kinderbetreuungsplätze,0.010139892381098395,0.9688523611560902
tierwohl,0.0016462898507703608,0.9873615835123736
innovationspolitik,0.0044413622314395385,0.9866859856051142
anwender,0.0015394883759809568,0.9958365851193928
humanistischen,0.024398791071089,0.9818044780649235
daheim,0.008949970445656371,0.943849904085706
streuung,0.015653294117647033,0.975354218301525
ergebnis,0.13744112433558694,0.8705286127788672
wiederwahl,0.002232676983206321,0.9848403708035024
mittelstandskomponente,0.05172435161781884,0.8955075757057405
hauptamtlich,0.03432775621095202,0.9119074857942528
weiterzubilden,0.009444360252767865,0.9736818782434936
verantwortungsbewussten,0.03048531937527945,0.9895738263668836
paritätisch,0.013906291053607541,0.9526052072315441
geoinformationen,0.001412704352899401,0.995627133163336
masterstudiengänge,0.0015519795972046585,0.9591988632681719
excellence,0.026924725314659344,0.9528213835304112
civil,0.033907447686540484,0.8993019850914373
verbraucherfreundlichkeit,0.023510995913037548,0.9090547377553176
vaterland,0.0032172087208084408,0.9543563841886162
bewerkstelligt,0.13521351076500718,0.8861704182092883
kontrollinstrumente,0.047066404785865164,0.8802974022963591
objektiven,0.03610113560140262,0.9578145903274322
infrastrukturelle,0.0643901092212537,0.8918618101597313
kaufmanns,0.03870482642749138,0.9576033458677484
langfristigen,0.0726052418962072,0.9153851907197044
sozialstaatsgebot,0.007669634835997695,0.9428343753203272
reinhold,0.0026831586747957234,0.9802058786314884
ressortübergreifendes,0.028115034087652983,0.9508833105726692
early,0.015737896259303653,0.9106652241212576
zufriedenstellende,0.04074986046657045,0.9357270160470438
weltmeister,0.04820883069840378,0.8772279277583198
elementarer,0.022751687462764656,0.9721060443762579
daejung,0.028395883953684586,0.9127153164050738
gleichberechtigter,0.002914566759694509,0.9973988871174336
klimaneutrale,0.04129700938627083,0.9139024659046264
inländischer,0.0128364138960093,0.9397205864501808
einwerben,0.014486262510673425,0.9778099284970386
kulturerbes,0.08701886459130373,0.8821442244421712
gastfreundschaft,0.0009508613763789552,0.9946763297211794
ergänzend,0.0017879676206805344,0.9869893692742994
werkes,0.024188295469216626,0.9247401894484644
klimaschutzprogramm,0.0055996840838104245,0.9146064973702108
vermögen,0.13743840420227574,0.8705606575546394
ressourceneffizienz,0.0061235547439590365,0.978107654588556
einsparmöglichkeiten,0.01154954948259717,0.9860302553275488
rechtsberatung,0.0035970790511493,0.9765769450888516
wachstumsentwicklung,0.04215424332761825,0.8849691588480475
signifikant,0.072238923697934,0.8849194096970268
atomwaffenfreien,0.004959928541349521,0.9958137296966164
hochmoderne,0.0028182834644987,0.9829300763129384
dezentraler,0.02290448425798748,0.9729716891279684
ansässigen,0.010332929069309679,0.9861912002050344
teams,0.0014830504751201848,0.9858247767229108
königsteiner,0.01872404670307935,0.905866623026204
ehrenamtes,0.007723150723186087,0.9863530912705248
autorinnen,0.011789244577600364,0.9562167016787484
vollumfänglich,0.0022450906775682935,0.9880319330877224
auktionierung,0.02907536801702837,0.8746878188879927
nachverdichtung,0.035323448434098105,0.9093522277848688
einsatz,0.1374255009624067,0.8705304977533017
tv,0.003734178067518642,0.9820694224112764
anzustoßen,0.03203470135021345,0.9879449544329502
energieeinsparverordnung,0.010809162657277408,0.9122051833035628
unescokonvention,0.021703792221909195,0.9733545286518752
beliebtheit,0.003359080786158423,0.9946972954944506
forschergeist,0.062407581274190674,0.8921292588571258
bewahrung,0.005828399849644777,0.9947629860455454
flankierende,0.06741335756387541,0.8955243548695977
handelswege,0.015352026941203613,0.9496910955544818
einsparung,0.1374075517583971,0.870541805302335
touristische,0.0003254661484713457,0.9999932876441692
übergreifende,0.0007758055301096831,0.9999918269204492
ausfüllen,0.0203270216482698,0.929807526562169
jewish,0.0056208751733400186,0.966284204101744
novellieren,0.11349997939915275,0.874925308666159
friedenspolitische,0.020909251811342063,0.9619298580982028
multipolare,0.12783024317933536,0.890002875539615
erprobte,0.05198712331621374,0.9077789380285601
freiberuflich,0.007742033339935162,0.9711175614607256
klugheit,0.035337175326829,0.978619448533403
übersichtlichkeit,0.004257114297056109,0.9946228649084804
artgerecht,0.03054822132367005,0.903185376518982
einzuladen,0.021261103187195752,0.9502783542496932
lesenswerten,0.034977350906253965,0.921383071885002
schui,0.04073444792268678,0.8833920729062017
bindung,0.13737554537696925,0.8705985038380025
gemischte,0.057304008729409724,0.9610263930574858
kaufentscheidung,0.0019595467266956515,0.9867065674585932
medienlandschaft,0.0037236672998669272,0.9341673385130692
analogen,0.009658748196461698,0.9820495709797441
einigkeit,0.1374314753912094,0.8705070311286206
ausgebildeter,0.003124179783886394,0.9865557329004372
kindgerechte,0.03697846264934511,0.8860549719324997
engem,0.1371435433359438,0.9039915395786206
mieterschutz,0.013829987987949691,0.8714795230868184
post2015agenda,0.03400112297037993,0.8870209278742948
selbstgesteckten,0.045578384921125856,0.9666687105748712
wahlmöglichkeit,0.017319831546991737,0.9853127575432852
bewirbt,0.014504617045905216,0.9500411270931842
ausblick,0.0227297563390549,0.8705976683128926
ridder,0.02289848531627841,0.940301655258204
pflegeberatung,0.007632237927009561,0.9631688853386444
praktikern,0.043318096422485575,0.9315742866344126
exzellenzinitiative,0.0599945357211687,0.8884755841213505
funk,0.05386923385763371,0.8711752715776532
außenwirtschaftlichen,0.02730365228390784,0.9429902444120808
nagoyaprotokoll,0.029461620664020093,0.9141563944485044
wachstumsregion,0.006505240387921115,0.9676132822026174
zweckgebundene,0.0957123620718244,0.8832048748840216
ehrenvorsitzender,0.015641970171105742,0.8741662853480441
angelegtes,0.06740566840651106,0.9146800752766716
erhöhungen,0.1374441874858693,0.8705174833594445
technologische,0.01579920046680366,0.9755747342671182
umweltschonende,0.03246645378342952,0.9443955064397502
alpenstaaten,0.02405769046189553,0.9145839150438214
investiv,0.021557631554720656,0.9437684740985416
schritt,0.1374737721865781,0.8705204702239029
zertifizierten,0.001549570695182184,0.987077476318286
maakt,0.03841703837844504,0.8902749697482925
verzeihung,0.13886248225279155,0.9197313591583086
baupolitik,0.02322847301378735,0.8999215490428055
sportlicher,0.0014785252899033356,0.9999892418286768
auszustatten,0.04036713511118195,0.9302709685687915
gemeinnützigen,0.025864750192817,0.9650843508211312
kundinnen,0.03152853355926135,0.9510138501516934
urbane,0.005884404903649135,0.9701686807990676
weltnaturerbe,0.009899817010565321,0.9366194224223772
sterbebegleitung,0.010730470082651588,0.9626993347128548
archäologische,0.014669929072711353,0.8757700395637882
verbilligten,0.026006020372841592,0.900763375788362
debattenzeit,0.011979556537817768,0.8751095479257929
romano,0.0307319866423598,0.8976484330884741
mottos,0.15653766239947536,0.8975337072745688
verve,0.05585591403354969,0.9400198301124084
stifterverband,0.0014747399508667732,0.9551751389265454
sportbundes,0.00584215170523461,0.9614700305626248
hänsch,0.023895703321721005,0.8819020707369549
volkswirtschaftliches,0.1332858171230162,0.919957228900424
morgige,0.062368802646711824,0.8815425672892923
entwicklungschancen,0.04171181282411037,0.9524477686956724
arbeitsstelle,0.0061024419895647115,0.9341376101959856
arbeitsplatzsicherheit,0.015535329396520694,0.956846355707057
reiseland,0.0005598445734233547,0.9788503739991516
qualitäts,0.0010819206685133962,0.9999935437152287
verkehrskonzept,0.010405349366725485,0.9367979463086324
gesegnetes,0.013325538490055435,0.9683310497484744
mobilisierung,0.014208393725288973,0.9937021171795868
anteil,0.13736151089587134,0.8705163668117551
herzblut,0.08639573547913898,0.9317841351582906
unternehmungen,0.022730153223879397,0.8980635978451378
volksinitiative,0.0014840314717437738,0.9922719997630794
verantwortbare,0.00883687071656109,0.9885515112808748
familienzusammenführung,0.04867119184016888,0.9208654051378012
traditionellen,0.07846766390484224,0.9214463020335844
politisches,0.04911093330332042,0.9286523403221812
ehrgeiz,0.04842571389819074,0.9301223767434824
selbstbestimmungsrecht,0.1374670544570383,0.8705110108443672
sünd,0.07434638949606823,0.8828437524634203
beiderseitigen,0.0025474091539233745,0.9891034127563773
resultate,0.03354135756885051,0.9585609824124448
arbeitnehmerschaft,0.05176412146788847,0.8727716913162192
endverbraucher,0.005840837762435924,0.9484201140603636
steuerkraft,0.04424725616507653,0.883560796106596
anschub,0.03618162470523212,0.931596951081076
regelversorgung,0.05857049533412102,0.8941272557518039
einhaltung,0.13733032931184294,0.8704597754324573
klauspeter,0.022333105191783328,0.9006523282635243
interparlamentarischen,0.0027419954798593572,0.978549161040106
formulierungshilfen,0.05950030473662711,0.9142915185550052
nächstenliebe,0.023750273293060998,0.9661132190180582
womacka,0.02798848260242327,0.926312763490118
low,0.012392557386404436,0.9336135182555958
finanzierungsgrundlage,0.0016456117644711972,0.9934547922003496
auszuschöpfen,0.033759923731479326,0.9550944344753892
wohlstands,0.012646331067115662,0.98918696722134
geber,0.026902018686651347,0.9127169469322104
besinnung,0.1121677592078366,0.8704780054517645
winwinsituation,0.015461848774299075,0.9746030022703784
niederschwelligen,0.04567325597246386,0.894453031618627
gereichen,0.08788868784820009,0.9237651896612564
geschützter,0.026721020581190486,0.9586086869434493
fußballwm,0.01889284288585349,0.9272307853691004
neuordnung,0.13740208955123853,0.8705064897689353
nen,0.04558873687562635,0.9652422782848634
bildungsreform,0.04053393911797295,0.933871623172668
eindruck,0.13738836818833186,0.8705980253267441
aufwertung,0.037822752486911394,0.9520356646957576
privatpersonen,0.05233628400608959,0.9339221683567392
einwerbung,0.002058433328825257,0.9947210971311474
co2freie,0.0389866777390902,0.9375744965403688
unentgeltliche,0.016954949092656806,0.9084268533079422
unbürokratischen,0.019463639108185563,0.99345546191781
auszugestalten,0.00815424010902872,0.9877895946059811
arbeitsergebnisse,0.006481433909325434,0.9525946969641372
übernachtungen,0.009599387318230387,0.933327730914982
freistellungsregelungen,0.060056902480851986,0.9084914791284384
meinungsvielfalt,0.018776248850618984,0.9619287208863152
stetige,0.000628277709983727,0.999998251699484
zukünftig,0.004891967655911066,0.954977685993585
anwendungsstrecke,0.009693916237884615,0.8745285285660528
kerry,0.0987236044964784,0.9250115144208064
infrastrukturprojekten,0.07851717825922752,0.872872527089197
widergespiegelt,0.033289849006844445,0.9330961928023516
gedankens,0.026487407045583684,0.9515516901588886
nachvollziehbarer,0.04289876848607707,0.9581488357792476
kommunikation,0.13746698026855972,0.8704813087905324
zweitwichtigste,0.08550261698796255,0.9121579847946172
kompetenzen,0.13745715543199918,0.870530836222382
hoffnung,0.13742944729873532,0.8706157841736022
betrieblicher,0.0600086996739902,0.8764636130595008
höhlt,0.09397844510069872,0.8992916197395634
verabredeten,0.004998877366710836,0.9946074061239012
getragene,0.011245478932138082,0.9924065399540763
wissenschaftspolitik,0.002293712432652158,0.9791783207483123
marcel,0.04672088978769881,0.877274834637567
bildungsraum,0.009312471329798256,0.8829758483192296
lebensentwürfe,0.013469055459425498,0.9569054739804054
beaufsichtigen,0.06958830925172937,0.9135645374253598
kulturhistorisches,0.07783362181684893,0.8752390280443485
vertragsfreiheit,0.11055748494068683,0.9070328174455912
institutionalisiert,0.024578780046828383,0.9427953311288438
energiesicherheit,0.03964740630583916,0.9443353656619944
aufzeigt,0.04067139192021866,0.9282143076015495
1325,0.0421601314542486,0.9395553441480636
reconstruction,0.05643903817264982,0.8829488214677989
allgemeinbildung,0.009205552051419751,0.9364025015515938
vornehmste,0.04040984642518327,0.9595594155111316
erreichbarkeit,0.0016343680415748186,0.9835505616201116
gropius,0.012473473015436538,0.9410178009569324
weiterqualifizierung,0.019706911796426883,0.9340165672870016
festen,0.04686751132418678,0.9364998372104156
netzzugang,0.022029325654988555,0.9056782709258572
herausbilden,0.018101679276008517,0.952263737983692
mitarbeiterbeteiligung,0.0009929090487278665,0.9965184778951128
eingeforderte,0.017911887650912988,0.9835450597755476
spender,0.07093843789906781,0.8932734226368628
verträgliches,0.07674765303640034,0.9589600112767316
spitzensportlerinnen,0.006700472347651971,0.9637019513346536
innovationsfähigkeit,0.0010101114499554264,0.9974586055199616
gebärdensprache,0.0132994031840286,0.9323238996682071
messestandort,0.017121180911044927,0.9140665265407728
schutzverantwortung,0.014811467762382256,0.9768930724566386
lebensperspektiven,0.02650831849368065,0.9637918314289924
naturparke,0.0033038430747312827,0.9809611134557512
sichernden,0.12355231503174413,0.8907340583678336
berechenbarkeit,0.0234031768090914,0.9787113667726411
straffung,0.016372320051872682,0.97056733577564
zivilgesellschaften,0.008575681254149271,0.9891850169447064
existenzsicherung,0.01196670420736546,0.9699688063209696
rechten,0.13749070598065002,0.8704608970182534
verantwortungsgesellschaft,0.05492452152857343,0.8804258400503067
einfügt,0.017360558618181275,0.9625069270507076
g8initiative,0.02052806321212441,0.9409862409565476
verfasst,0.053768737654993716,0.9117889701269
mitzuhalten,0.061541526558640765,0.9039504266599472
patentanmeldungen,0.028141679994772247,0.8969162394423321
gestrige,0.07063580987312218,0.8742040384681591
klimaprogramm,0.03456980805471343,0.8862611042969205
jüdisches,0.14060467172074315,0.8999766008399399
reduktionsziele,0.010390920640221785,0.9277493850906215
starkmacht,0.027843810306000062,0.9031015792878891
konzeptioneller,0.05888608484159478,0.9288718119981558
vernetzte,0.0025935222571119407,0.9904605641196514
abschiedsrede,0.01093917991299798,0.8750347047887047
regelbar,0.05384602535042638,0.9235733774856196
künftig,0.016035764379355222,0.9167929638233216
forschungspolitisch,0.019376377890412053,0.9727318733863548
programmierung,0.01834284520098393,0.9133137282879036
eingreiftruppe,0.010370548510550484,0.9434543611586206
wissenschaftliches,0.002605816019521128,0.9909843009717559
learning,0.03330675390587732,0.9119883453100744
erlebnis,0.030321014694666006,0.8704561666767132
leistungsstärksten,0.04874338087123933,0.9270888983728764
marktprämie,0.04637674496072563,0.8927122699423402
konjunkturunabhängige,0.07872376831711476,0.8841318977471961
langfristiger,0.017471410070585,0.9923083896820724
edenhofer,0.020630190175195427,0.9190031217175376
ökosystems,0.07994076168452892,0.9087666513130671
kulturpolitischer,0.05840028157835316,0.946330600928136
beharrlichkeit,0.02727293934018047,0.9833204154588988
cdm,0.0020699226480447547,0.9910944129084914
verknüpfen,0.06457156364709933,0.9034851890065826
finanzautonomie,0.016074420010369583,0.8874032845662754
rundes,0.13424988418345352,0.8936555057693507
sozialsystems,0.0406281004794786,0.9396149018066174
ertrag,0.035217509561775384,0.8813334613774565
unbemannter,0.05675238092149373,0.903530385915355
städtebaulichen,0.004101909502857551,0.9899900517550012
nuklearenergie,0.0501665066935906,0.905832654771766
riesenhuber,0.04791876617687766,0.9536978711064108
biodiversitätsstrategie,0.04248777449934064,0.8834126259876451
kön,0.0006029707499546794,0.9999869302894774
informationsfreiheit,0.005443887461004313,0.9931627612819496
vorrangigen,0.008229609941370716,0.9693941222045062
vorbildwirkung,0.03778954863689222,0.9235111081116896
odihr,0.014276882988800166,0.927436011453918
evidenzbasierte,0.02714314584293044,0.9523966593849068
trainingswissenschaft,0.035492782049300724,0.9129463543991304
praxisnähe,0.043901968685548194,0.9224087592344004
popper,0.028750717619769942,0.9069978945473106
momentum,0.009127212031369602,0.9525505370877106
markttransparenz,0.006915382793210879,0.9900970394846424
services,0.0106294516938946,0.9775297078928992
investitionstätigkeit,0.012114891213279787,0.9671196936841504
architekten,0.0017829163132669851,0.9802940600791572
gebührender,0.03862638171176247,0.9274476960123762
ausgleichsbank,0.001391383888706826,0.9640111448080988
vertretbar,0.038092783793740634,0.9386333611543262
lebenseinstellung,0.035696253274094474,0.9022034443444672
essenzieller,0.001088349284219167,0.9999973866204764
energieverbrauchs,0.05627317976766131,0.9320995846170558
aufrechterhaltung,0.12364000250241347,0.9225801383697672
anlagenbetreiber,0.009255728337336159,0.9647368391338716
staatszielbestimmung,0.020171881135168462,0.9472054905317872
wissenschaftsstandorts,0.03032329898007673,0.9166505127211574
breiter,0.08446816022751576,0.8740150122661641
entscheidungshilfen,0.04297151994283496,0.9023003145610984
verfassungskonformen,0.050100471169771836,0.9167259311817576
kompetenzabgrenzung,0.03055019324568401,0.8767743655639202
forscherinnen,0.006471362120915073,0.9870643784229552
solana,0.010392610731156769,0.9545807136523001
gemeistert,0.02220001835195859,0.979183970331351
existenzminimums,0.06312200987903704,0.8944510571448838
infrastrukturfinanzierung,0.0006842504536163688,0.9971286781392451
verkaufte,0.011806494852903276,0.9080631363556866
leistungsverbesserung,0.02875261362794132,0.9448222029034096
lebensmittelüberwachung,0.016044983821606032,0.889730731951972
gesamtstaatlichen,0.008735940789188618,0.9709614910501141
7prozentziels,0.04475695366939955,0.873158220992534
potenzials,0.07743565707563389,0.9508796247268091
konkretisierung,0.013316304469099002,0.9667934422559388
traditionen,0.105276085523881,0.8706102377099407
auswerten,0.0036607877136320428,0.9825945640922509
standortbedingungen,0.0031515821318521954,0.9621671052163564
facility,0.009721166111092895,0.9442993844429979
verantwortungsbewusstsein,0.008497981927447119,0.9921580013333064
abschluss,0.1374648098039711,0.8704928925541723
mitzuhelfen,0.011392501892237169,0.9938623646050622
anwendungspotenzial,0.05926490875752623,0.8902169540256778
übergreifendes,0.0992301356033648,0.9102069720396636
lissabonvertrages,0.059926609401773134,0.9252255798831416
abgeordnetengesetzes,0.029529629224555362,0.931676776757116
einsatzfähigkeit,0.01610947499874363,0.9426162275286384
vorsorgevollmachten,0.03635190466791536,0.8894403283052702
lebendigkeit,0.06603647471114407,0.8768507569889742
bundesbericht,0.011625301917625615,0.9149827583794876
soziokulturellen,0.0009019736165645863,0.9965847173313608
zugutekommt,0.07324242800076798,0.9637229351121528
winnacker,0.02829156618044168,0.9237597587048076
handlungsoptionen,0.004004045061702377,0.989798638278445
pressefreiheit,0.1374915333352813,0.8705023386512086
weizsäckerkommission,0.008498915296173555,0.8734580577490901
wohnungsangebot,0.011550636722297608,0.9411084616068772
kulturellem,0.10500629793892076,0.8721693657615694
umdenkens,0.15690481434410228,0.9050020065940696
keep,0.024269292895518144,0.8970835187387279
definierten,0.027711388879028367,0.9128646452740934
effizienzsteigerung,0.004832633400702958,0.9956383288070386
vernetzten,0.03757108931170407,0.94476924176815
entfaltet,0.016436897059323215,0.979299031699282
zusammenhalts,0.0579465886046479,0.9629275345420673
gebührenden,0.015103948794492778,0.9731856158295578
informationstechnischer,0.0652563881801763,0.8861564574106905
immanuel,0.010563162193901424,0.9757027361361628
personalität,0.052430710202426886,0.9348617172792508
ausgestatteten,0.0028028514494852753,0.9921180775050852
kreditprogramme,0.03928724553421201,0.9046563798585058
attraktivitätsoffensive,0.032460790113879354,0.8959567137754842
hochverehrte,0.04884510154507405,0.886911298698628
handelbaren,0.012499653755527244,0.9493594031333338
schauspieler,0.00579959677260361,0.9276685290626356
wirtschaftspolitischer,0.08023364005997306,0.9543166330169164
bindenden,0.06737846134589287,0.9250166132752929
solidarpaktes,0.07128102423542636,0.9107145057010988
applaus,0.07683142478195716,0.9064415104441198
materiell,0.03348426033840855,0.881435771708896
fingerspitzengefühl,0.012910041664766402,0.9798232835081581
mög,0.05945789644866429,0.8806695595766272
steueraufkommen,0.03199991114924218,0.8782524459421419
kompetenz,0.08861799648341126,0.87050936527308
verschlankung,0.07253202161461124,0.9516032318138291
friedenskonsolidierung,0.0050416208429830975,0.9918699792050296
frauenpolitische,0.008566283829075672,0.9857046442471176
rock,0.002127173456183788,0.9923095427797468
wagnis,0.02816777465631987,0.8797967804399951
gestuften,0.02701746704891507,0.8798353486426513
umfänglich,0.01642863775540359,0.9826731361208532
kalkulierbarkeit,0.07787547183039713,0.8921085314559349
palliativmedizin,0.036409212812949135,0.8944801500710929
sensorik,0.02369739622789377,0.9147989895856564
landwirtschaftliches,0.038376215968886365,0.9204883563353896
ergab,0.014849138153162588,0.909236043243014
personeller,0.014269977352272587,0.9775446234098846
empfehlungen,0.13743026328985794,0.8705461490307885
wirkungsgrade,0.0065961905164797045,0.9755902156290333
gesellschaftsmodell,0.016976873446164654,0.8950291996920328
zusammenwirken,0.061035758818997365,0.8737481669862368
stipendien,0.007493975094519798,0.9866268351672074
sozialwissenschaftlichen,0.027040096825523482,0.9326742903892996
nachgesehen,0.02554848056665007,0.8916513051030114
öffentliches,0.07422611307422279,0.913534931732876
ausgewogenheit,0.06230502195365306,0.959366975782972
multilateral,0.01768597462156939,0.9128793754669712
wertschätzung,0.09108736558776157,0.8755904130315463
amtshilfe,0.106497331046669,0.8706051182934433
präventionsarbeit,0.03215075965993481,0.9139361329100044
council,0.0003850987302205087,0.987914842561157
automobile,0.0037384685535852796,0.9338063805352228
british,0.0409949793700326,0.9119121417692684
technologieoffen,0.0022932205087406858,0.9899895703242556
bundesvertriebenengesetzes,0.011872739460103884,0.9752888024238606
siedlungs,0.020211828848966773,0.8856745265921069
respekts,0.11413329646738465,0.912280903604476
einkommensteuersatz,0.008224543333846488,0.9612300982964248
peace,0.014295371301859091,0.9539314809514968
zwingender,0.14061936626016766,0.9356678988334884
operierenden,0.03563715496141018,0.9641381094530556
ziel,0.13752994355968776,0.8705615847444527
bruttowertschöpfung,0.007241703640888936,0.9610013257873772
leisen,0.0426954773225045,0.9399715193994091
ausgerichteten,0.02617460705859159,0.9512606805739072
internetportal,0.000977330626269254,0.9437188967265396
legitimierten,0.10721788677267538,0.8806044216226203
kontinuität,0.0629592606436979,0.8934432164021475
erleichterter,0.07361072510392515,0.8947669779243898
suizidprävention,0.019718268360249064,0.9766111674861352
langjähriger,0.003899792531809471,0.9821525055170184
steuermindernd,0.035842127358504616,0.9098483143230114
meldewesens,0.06578114611449819,0.8997606614551285
sendezeit,0.009435544211014918,0.9484230688787982
wettbewerbsgleichheit,0.017077724980713933,0.9821795197451764
schausteller,0.005032301678315294,0.9545294750666428
wohlfahrtsverbänden,0.10140171919641447,0.920753145278009
schwabe,0.023196069639392282,0.921797741448188
steuervereinfachungen,0.08910035494072356,0.9244367194462992
verbesserungen,0.13738808715294362,0.870557627934024
priorität,0.13738749437357106,0.870523168569068
qualifikation,0.10773374923300598,0.8704910392448523
lübecker,0.005245388962202458,0.96927026380713
sonderabschreibung,0.040517957980757996,0.9083097202744236
wirtschaftler,0.05597592247987671,0.9093437135676944
verbreitert,0.02086677552656692,0.9865512082059118
ostseekooperation,0.012319006923260049,0.9326584601235222
berührungsängste,0.11652602773722028,0.906498921310254
indikatorenbericht,0.020551959449321148,0.900666683425595
arbeitens,0.058413251941799076,0.953567150099479
investitionspaket,0.01179137195370815,0.8858061343282955
films,0.0031993468863772624,0.9864876076092216
friedfertigkeit,0.06933657709022567,0.8838647595923936
preist,0.02942228332418616,0.9667240500813101
wohnungsbestandes,0.07020394969557286,0.9199718633196362
eurasischen,0.03587219785121329,0.8871500561555169
wiener,0.003469632804466307,0.9910747045234192
radwege,0.00626601834364916,0.9006166686679752
auskömmlicher,0.05399526257457482,0.8937231329240135
zeitungsverleger,0.018031746002178155,0.8720724247399936
kulturschaffende,0.00456938914327332,0.9776486900016148
zentralem,0.06671471162843864,0.9258605860112304
expo,0.0013902975305010775,0.9854375182481324
vertragspartnern,0.015692188370930223,0.9691973696810494
wohnriester,0.019786045745077675,0.911821759115649
stabilisierungsmaßnahmen,0.1367978743561877,0.883262165442847
kühnsten,0.04691223771932832,0.8700828291075092
höchstleistungen,0.005956766131805111,0.993226689223096
selbstbestimmungsrechts,0.11023082177596187,0.9176401882083464
endkunden,0.034129389815782535,0.9299384560323016
nutzbare,0.000664916756601754,0.9999924158494156
gemeindewirtschaftsteuer,0.02854451809862336,0.881280436284509
alternativer,0.006267583485784728,0.9907229472535748
gelebte,0.0016575183664212288,0.9972307204673042
anrechenbarkeit,0.04117623201928367,0.9285202950414788
hidden,0.009760724246133902,0.9644504071167148
beitragssatzstabilität,0.06021243198256877,0.9478076851235864
verdienstvolle,0.05718423295411872,0.9257209851735791
beratungsteams,0.006759143174558547,0.9665253192066874
weiterzutragen,0.07217742607558253,0.8810698511757005
anspruches,0.039731284517498584,0.929829827884044
potenzialen,0.0067685223095182954,0.9853631298043112
orientierungs,0.06577620875359327,0.8741206102368843
einbezieht,0.08202851007477847,0.8793189556687029
maßgeblicher,0.023150288270371282,0.941524117780644
diskriminierungsfrei,0.008425457480958166,0.9865786569008856
zukunftskonzept,0.02609004186379805,0.8953097715918317
energie,0.13742858575770753,0.8705273078881866
klimaschutzinstrument,0.01388144448352665,0.9311310544426598
mehrgenerationenhaus,0.009726180360869734,0.9310569458654908
partizipationsmöglichkeiten,0.03854714377077821,0.9355782362742274
zusammenbringen,0.030348522402803463,0.9752190770206453
schlüsselstellung,0.054327459242959605,0.8705714144758108
verbraucherfragen,0.015030209425520157,0.9205339174736696
forschungsintensiven,0.01255371768316288,0.968895952683966
unterzeichnenden,0.08472873406317002,0.9044052541977944
zugeteilt,0.061527597946386035,0.8812448864371881
giz,0.0010127964317509948,0.9940074813600022
nachzusteuern,0.09132613084981256,0.9094967849744272
geschicke,0.1365615521055321,0.8705097754966791
verbraucherinformation,0.01285577339245086,0.9692785803279054
vertraulichkeit,0.007655426346610172,0.9936444042868612
kino,0.0034110645484734603,0.9540408223840872
schienenwege,0.019507926654443442,0.8908693953169686
künftiges,0.009990620633916788,0.9726235732840762
ehesten,0.08479417026211647,0.8831020920126096
zukunftstechnologien,0.015561547670814819,0.9515617407524992
waldstrategie,0.0028436788646275164,0.9806315330831828
mitzugestalten,0.01927891546348909,0.9868186834216732
auszusehen,0.018032847840920647,0.9204721117648188
gerüstet,0.03242756350470727,0.8803529877760957
neuerung,0.0284928296791727,0.8705138644000343
aufbruchs,0.10905928335802746,0.9124443755592936
professionalität,0.002118293319255795,0.99574243555539
aufgelegte,0.01505774131033329,0.942532270808837
kostenbewusstsein,0.014699151609862418,0.96685425060735
bundesverbandes,0.049626370915173273,0.9097635310022956
binnenmarkts,0.01211700661050338,0.9583914724434524
verbraucherverbände,0.006526344368964057,0.9846110899264806
erweiterung,0.13733060835824046,0.8704603547778859
wi,0.030350386755908194,0.9407441122488021
partnership,0.0003309873618971831,0.9999827212085084
or,0.0608257929445206,0.8964898144391898
produktionsverfahren,0.00821301142991725,0.9540541646323728
gesundheitswirtschaft,0.0259606850426472,0.8847247049002845
drittmittel,0.011954854604979291,0.9501639451547712
modernisierungen,0.1082435497160802,0.9067141540151424
integrations,0.04894594110498768,0.9498986167914966
